name,time,Status
Baby_status,1710012965000067540,not crying
Baby_status,1710012969975145869,not crying
Baby_status,1710012975066861211,not crying
Baby_status,1710012980600844867,not crying
Baby_status,1710012985000039554,not crying
Baby_status,1710012989913844202,not crying
Baby_status,1710012995046301077,not crying
Baby_status,1710013000616038474,not crying
Baby_status,1710013005019132857,not crying
Baby_status,1710013010083169715,not crying
Baby_status,1710013014989677286,not crying
Baby_status,1710013020631534475,not crying
Baby_status,1710013025078502126,not crying
Baby_status,1710013030092173671,not crying
Baby_status,1710013035170160754,not crying
Baby_status,1710013040982700304,not crying
Baby_status,1710013045086257628,not crying
Baby_status,1710013050103946145,not crying
Baby_status,1710013055075955634,not crying
Baby_status,1710013060660952026,not crying
Baby_status,1710013065127085505,not crying
Baby_status,1710013070013292694,not crying
Baby_status,1710013075127196995,not crying
Baby_status,1710013080649925028,not crying
Baby_status,1710013085131030242,not crying
Baby_status,1710013090169142769,not crying
Baby_status,1710013095178925832,not crying
Baby_status,1710013100657304834,not crying
Baby_status,1710013105136334090,not crying
Baby_status,1710013110148783743,not crying
Baby_status,1710013115175883516,not crying
Baby_status,1710013120670187166,not crying
Baby_status,1710013125221053952,not crying
Baby_status,1710013130031481445,not crying
Baby_status,1710013135209277711,not crying
Baby_status,1710013140688652274,not crying
Baby_status,1710013145228429641,not crying
Baby_status,1710013150273832355,not crying
Baby_status,1710013155318853112,not crying
Baby_status,1710013160696618298,not crying
Baby_status,1710013165095230519,not crying
Baby_status,1710013170137931331,not crying
Baby_status,1710013175199386593,not crying
Baby_status,1710013180895433101,not crying
Baby_status,1710013185171164928,not crying
Baby_status,1710013190091980774,not crying
Baby_status,1710013195202636209,not crying
Baby_status,1710013200696378788,not crying
Baby_status,1710013205131231143,not crying
Baby_status,1710013210178368006,not crying
Baby_status,1710013215409348695,not crying
Baby_status,1710013220695046067,not crying
Baby_status,1710013225165152346,not crying
Baby_status,1710013230117578857,not crying
Baby_status,1710013235246742954,not crying
Baby_status,1710013240704879207,not crying
Baby_status,1710013245203685123,not crying
Baby_status,1710013250072229073,not crying
Baby_status,1710013255195822550,not crying
Baby_status,1710013260818191148,not crying
Baby_status,1710013265247945104,not crying
Baby_status,1710013270172316958,not crying
Baby_status,1710013275379147959,not crying
Baby_status,1710013280728494859,not crying
Baby_status,1710013285227546559,not crying
Baby_status,1710013290130740655,not crying
Baby_status,1710013295175711478,not crying
Baby_status,1710013300726415850,not crying
Baby_status,1710013305147196277,not crying
Baby_status,1710013310240451267,not crying
Baby_status,1710013315171291633,not crying
Baby_status,1710013320754974828,not crying
Baby_status,1710013325181618159,not crying
Baby_status,1710013330149498894,not crying
Baby_status,1710013335186275630,not crying
Baby_status,1710013340760992660,not crying
Baby_status,1710013345293157520,not crying
Baby_status,1710013350227102141,not crying
Baby_status,1710013355216005253,not crying
Baby_status,1710013360872606106,not crying
Baby_status,1710013365149793834,not crying
Baby_status,1710013370153238126,not crying
Baby_status,1710013375219079145,not crying
Baby_status,1710013380803819007,not crying
Baby_status,1710013385312553129,not crying
Baby_status,1710013390186114612,not crying
Baby_status,1710013395144130327,not crying
Baby_status,1710013400813265064,not crying
Baby_status,1710013405292776068,not crying
Baby_status,1710013410269366249,not crying
Baby_status,1710013415255835947,not crying
Baby_status,1710013420824910454,not crying
Baby_status,1710013425243392586,not crying
Baby_status,1710013430320435181,not crying
Baby_status,1710013435237102712,not crying
Baby_status,1710013440830271364,not crying
Baby_status,1710013445268396533,not crying
Baby_status,1710013450183481341,not crying
Baby_status,1710013455263735087,not crying
Baby_status,1710013460897987295,not crying
Baby_status,1710013465239233260,not crying
Baby_status,1710013470238414940,not crying
Baby_status,1710013475230784724,not crying
Baby_status,1710013480839935631,not crying
Baby_status,1710013485243036266,not crying
Baby_status,1710013490276138411,not crying
Baby_status,1710013495318651524,not crying
Baby_status,1710013500843687155,not crying
Baby_status,1710013505326871721,not crying
Baby_status,1710013510295043108,not crying
Baby_status,1710013515341939929,not crying
Baby_status,1710013520899978497,not crying
Baby_status,1710013525282445181,not crying
Baby_status,1710013530285189659,not crying
Baby_status,1710013535310919444,not crying
Baby_status,1710013540968671106,not crying
Baby_status,1710013545328280611,not crying
Baby_status,1710013550275982307,not crying
Baby_status,1710013555354248452,not crying
Baby_status,1710013560940722828,not crying
Baby_status,1710013565292850463,not crying
Baby_status,1710013570320098710,not crying
Baby_status,1710013575382300316,not crying
Baby_status,1710013580931496451,not crying
Baby_status,1710013585332692339,not crying
Baby_status,1710013590395954269,not crying
Baby_status,1710013595386837845,not crying
Baby_status,1710013600960557963,not crying
Baby_status,1710013605320691587,not crying
Baby_status,1710013610356278240,not crying
Baby_status,1710013615423084625,not crying
Baby_status,1710013620974869196,not crying
Baby_status,1710013625394568498,not crying
Baby_status,1710013630380342125,not crying
Baby_status,1710013635355710931,not crying
Baby_status,1710013640992192188,not crying
Baby_status,1710013645411240429,not crying
Baby_status,1710013650369002607,not crying
Baby_status,1710013655389560270,not crying
Baby_status,1710013661007957184,not crying
Baby_status,1710013665465376216,not crying
Baby_status,1710013670396522028,not crying
Baby_status,1710013675401334671,not crying
Baby_status,1710013681017967033,not crying
Baby_status,1710013685606435388,not crying
Baby_status,1710013690396180576,not crying
Baby_status,1710013695449139492,not crying
Baby_status,1710013701028065462,not crying
Baby_status,1710013705399218328,not crying
Baby_status,1710013710460642844,not crying
Baby_status,1710013715402806002,not crying
Baby_status,1710013721037404107,not crying
Baby_status,1710013725587095504,not crying
Baby_status,1710013730634854390,not crying
Baby_status,1710013735588595677,not crying
Baby_status,1710013741053192162,not crying
Baby_status,1710013745527142354,not crying
Baby_status,1710013750479902400,not crying
Baby_status,1710013755485675280,not crying
Baby_status,1710013761348927989,not crying
Baby_status,1710013765554786872,not crying
Baby_status,1710013770428137300,not crying
Baby_status,1710013775557955075,not crying
Baby_status,1710013781216369037,not crying
Baby_status,1710013785495645192,not crying
Baby_status,1710013790432237765,not crying
Baby_status,1710013795480908060,not crying
Baby_status,1710013801066119828,not crying
Baby_status,1710013805525048877,not crying
Baby_status,1710013810549331639,not crying
Baby_status,1710013815435088422,not crying
Baby_status,1710013821093540269,not crying
Baby_status,1710013826069873695,not crying
Baby_status,1710013830449712126,not crying
Baby_status,1710013835524903494,not crying
Baby_status,1710013841111223851,not crying
Baby_status,1710013845573966700,not crying
Baby_status,1710013850463375755,not crying
Baby_status,1710013855481349222,not crying
Baby_status,1710013861208828142,not crying
Baby_status,1710013865766119346,not crying
Baby_status,1710013870474592078,not crying
Baby_status,1710013875500687184,not crying
Baby_status,1710013881145772670,not crying
Baby_status,1710013885559338791,not crying
Baby_status,1710013890583365804,not crying
Baby_status,1710013895564854591,not crying
Baby_status,1710013901150411770,not crying
Baby_status,1710013905594688082,not crying
Baby_status,1710013910638078019,not crying
Baby_status,1710013915641024092,not crying
Baby_status,1710013921194772862,not crying
Baby_status,1710013925887673490,not crying
Baby_status,1710013930553176324,not crying
Baby_status,1710013935574112091,not crying
Baby_status,1710013941200312945,not crying
Baby_status,1710013945578157474,not crying
Baby_status,1710013950583044320,not crying
Baby_status,1710013955618966199,not crying
Baby_status,1710013961216198406,not crying
Baby_status,1710013965706075871,not crying
Baby_status,1710013970620834312,not crying
Baby_status,1710013975777658786,not crying
Baby_status,1710013981232531670,not crying
Baby_status,1710013985652406074,not crying
Baby_status,1710013990569017139,not crying
Baby_status,1710013995603428835,not crying
Baby_status,1710014001228593549,not crying
Baby_status,1710014005735436223,not crying
Baby_status,1710014010621449552,not crying
Baby_status,1710014015631916708,not crying
Baby_status,1710014021251301024,not crying
Baby_status,1710014025708299690,not crying
Baby_status,1710014030680389843,not crying
Baby_status,1710014035688357502,not crying
Baby_status,1710014041252963588,not crying
Baby_status,1710014045693537706,not crying
Baby_status,1710014050703628310,not crying
Baby_status,1710014055735207013,not crying
Baby_status,1710014061269726507,not crying
Baby_status,1710014065688701827,not crying
Baby_status,1710014070651744658,not crying
Baby_status,1710014075723675255,not crying
Baby_status,1710014081463157343,not crying
Baby_status,1710014085866677424,not crying
Baby_status,1710014090694849841,not crying
Baby_status,1710014095675538140,not crying
Baby_status,1710014101309629263,not crying
Baby_status,1710014105773217840,not crying
Baby_status,1710014110686791916,not crying
Baby_status,1710014115807579524,not crying
Baby_status,1710014121312988278,not crying
Baby_status,1710014125717251720,not crying
Baby_status,1710014130810377669,not crying
Baby_status,1710014135747294883,not crying
Baby_status,1710014141334860115,not crying
Baby_status,1710014145671817363,not crying
Baby_status,1710014150776884292,not crying
Baby_status,1710014155756166134,not crying
Baby_status,1710014161344652721,not crying
Baby_status,1710014165797013134,not crying
Baby_status,1710014170759249663,not crying
Baby_status,1710014175737900718,not crying
Baby_status,1710014181428168371,not crying
Baby_status,1710014185723871506,not crying
Baby_status,1710014190747510952,not crying
Baby_status,1710014195723529923,not crying
Baby_status,1710014201362142202,not crying
Baby_status,1710014205818445414,not crying
Baby_status,1710014210915417874,not crying
Baby_status,1710014215697391834,not crying
Baby_status,1710014221366828071,not crying
Baby_status,1710014225981592676,not crying
Baby_status,1710014230779804067,not crying
Baby_status,1710014235794611824,not crying
Baby_status,1710014241362609793,not crying
Baby_status,1710014245764907792,not crying
Baby_status,1710014250901363670,not crying
Baby_status,1710014255824747315,not crying
Baby_status,1710014261372134535,not crying
Baby_status,1710014265754405305,not crying
Baby_status,1710014270946683859,not crying
Baby_status,1710014275909763328,not crying
Baby_status,1710014281390038822,not crying
Baby_status,1710014285760419143,not crying
Baby_status,1710014290745268146,not crying
Baby_status,1710014295978934726,not crying
Baby_status,1710014301389629905,not crying
Baby_status,1710014305795834130,not crying
Baby_status,1710014310817270271,not crying
Baby_status,1710014315805914711,not crying
Baby_status,1710014321418123016,not crying
Baby_status,1710014325951793414,not crying
Baby_status,1710014330825755537,not crying
Baby_status,1710014335903685195,not crying
Baby_status,1710014341408872524,not crying
Baby_status,1710014345831642730,not crying
Baby_status,1710014350779317589,not crying
Baby_status,1710014355932477895,not crying
Baby_status,1710014361438539616,not crying
Baby_status,1710014365827125406,not crying
Baby_status,1710014370872932260,not crying
Baby_status,1710014375923980720,not crying
Baby_status,1710014381481439508,not crying
Baby_status,1710014385832273709,not crying
Baby_status,1710014390771608995,not crying
Baby_status,1710014395860734472,not crying
Baby_status,1710014401502517148,not crying
Baby_status,1710014406009698060,not crying
Baby_status,1710014410959808928,not crying
Baby_status,1710014415807999821,not crying
Baby_status,1710014421575965197,not crying
Baby_status,1710014425879720870,not crying
Baby_status,1710014431032469435,not crying
Baby_status,1710014435971596935,not crying
Baby_status,1710014441514295050,not crying
Baby_status,1710014445887674403,not crying
Baby_status,1710014450993854597,not crying
Baby_status,1710014456005805925,not crying
Baby_status,1710014461519096426,not crying
Baby_status,1710014465978155320,not crying
Baby_status,1710014470912520436,not crying
Baby_status,1710014475920154858,not crying
Baby_status,1710014481547920818,not crying
Baby_status,1710014486008489231,not crying
Baby_status,1710014491037260779,not crying
Baby_status,1710014495909861820,not crying
Baby_status,1710014501557901233,not crying
Baby_status,1710014505972172718,not crying
Baby_status,1710014510935648787,not crying
Baby_status,1710014515995184890,not crying
Baby_status,1710014521572916143,not crying
Baby_status,1710014526076321162,not crying
Baby_status,1710014530936653488,not crying
Baby_status,1710014535979653777,not crying
Baby_status,1710014541564108019,not crying
Baby_status,1710014546062161282,not crying
Baby_status,1710014551009876736,not crying
Baby_status,1710014555958344697,not crying
Baby_status,1710014561598105556,not crying
Baby_status,1710014566062695524,not crying
Baby_status,1710014570943437634,not crying
Baby_status,1710014576021605558,not crying
Baby_status,1710014581607082915,not crying
Baby_status,1710014586171212668,not crying
Baby_status,1710014590940886636,not crying
Baby_status,1710014595985228717,not crying
Baby_status,1710014601602645035,not crying
Baby_status,1710014606024714910,not crying
Baby_status,1710014610945139261,not crying
Baby_status,1710014615970104233,not crying
Baby_status,1710014621758134703,not crying
Baby_status,1710014625954561539,not crying
Baby_status,1710014630935391692,not crying
Baby_status,1710014636022487458,not crying
Baby_status,1710014641621209783,not crying
Baby_status,1710014646003229442,not crying
Baby_status,1710014650946127098,not crying
Baby_status,1710014656016146887,crying
Baby_status,1710014661609598184,crying
Baby_status,1710014666055924089,crying
Baby_status,1710014671047235934,not crying
Baby_status,1710014676025774304,not crying
Baby_status,1710014681696429557,not crying
Baby_status,1710014686061714407,not crying
Baby_status,1710014691070158187,not crying
Baby_status,1710014696057045616,not crying
Baby_status,1710014701888434285,not crying
Baby_status,1710014706048450887,not crying
Baby_status,1710014711029842741,not crying
Baby_status,1710014716109386601,not crying
Baby_status,1710014721659494044,not crying
Baby_status,1710014726024475672,not crying
Baby_status,1710014731048826060,not crying
Baby_status,1710014736058712979,not crying
Baby_status,1710014741998231437,not crying
Baby_status,1710014746856914325,not crying
Baby_status,1710014751042303683,not crying
Baby_status,1710014756100803692,not crying
Baby_status,1710014761813601659,not crying
Baby_status,1710014766324256113,n/a
Baby_status,1710014766324821110,n/a
Baby_status,1710014771052102706,not crying
Baby_status,1710014776360715042,crying
Baby_status,1710014781895133856,not crying
Baby_status,1710014786405865575,crying
Baby_status,1710014791236606675,not crying
Baby_status,1710014796165434990,crying
Baby_status,1710014801695137449,not crying
Baby_status,1710014806246752184,not crying
Baby_status,1710014811225148003,n/a
Baby_status,1710014811226653673,n/a
Baby_status,1710014816213202273,not crying
Baby_status,1710014821945174363,not crying
Baby_status,1710014826193808782,not crying
Baby_status,1710014831088231102,not crying
Baby_status,1710014836122433991,not crying
Baby_status,1710014841721040570,not crying
Baby_status,1710014850047471482,not crying
Baby_status,1710014856419209101,not crying
Baby_status,1710014856566128747,not crying
Baby_status,1710014863428085348,not crying
Baby_status,1710014874032009355,not crying
Baby_status,1710014874376021961,not crying
Baby_status,1710014876281049463,not crying
Baby_status,1710014881751526366,not crying
Baby_status,1710014886319049454,not crying
Baby_status,1710014891304949973,not crying
Baby_status,1710014896309907339,not crying
Baby_status,1710014901759953943,not crying
Baby_status,1710014906332390675,not crying
Baby_status,1710014911163399522,not crying
Baby_status,1710014916249599459,not crying
Baby_status,1710014921765409487,not crying
Baby_status,1710014926640928722,not crying
Baby_status,1710014931303064344,not crying
Baby_status,1710014936192803941,not crying
Baby_status,1710014941805336682,not crying
Baby_status,1710014946601961696,not crying
Baby_status,1710014951157941216,not crying
Baby_status,1710014956275336805,not crying
Baby_status,1710014961800755030,not crying
Baby_status,1710014966288940996,not crying
Baby_status,1710014971187569190,not crying
Baby_status,1710014976363804710,not crying
Baby_status,1710014981814817283,not crying
Baby_status,1710014986532460600,not crying
Baby_status,1710014991311890060,not crying
Baby_status,1710014996370966878,not crying
Baby_status,1710015002073417244,not crying
Baby_status,1710015006260713150,not crying
Baby_status,1710015011183860097,not crying
Baby_status,1710015016284396707,not crying
Baby_status,1710015021861119372,not crying
Baby_status,1710015026241844023,not crying
Baby_status,1710015031340874423,not crying
Baby_status,1710015036315888451,not crying
Baby_status,1710015041859064413,not crying
Baby_status,1710015046607344153,not crying
Baby_status,1710015051247869857,not crying
Baby_status,1710015056311123872,not crying
Baby_status,1710015061887751713,not crying
Baby_status,1710015066289565086,not crying
Baby_status,1710015071318481218,not crying
Baby_status,1710015076342855907,not crying
Baby_status,1710015081888517550,not crying
Baby_status,1710015086525961841,not crying
Baby_status,1710015091354950370,not crying
Baby_status,1710015096425458067,not crying
Baby_status,1710015101905244390,not crying
Baby_status,1710015106893764369,not crying
Baby_status,1710015111314605394,not crying
Baby_status,1710015116433733968,not crying
Baby_status,1710015121930573921,not crying
Baby_status,1710015126468649803,not crying
Baby_status,1710015131391383514,not crying
Baby_status,1710015136455741391,not crying
Baby_status,1710015141944311505,not crying
Baby_status,1710015146454710111,not crying
Baby_status,1710015151295589052,not crying
Baby_status,1710015156495784074,not crying
Baby_status,1710015161968189176,not crying
Baby_status,1710015166852703284,not crying
Baby_status,1710015171392855252,not crying
Baby_status,1710015176339191508,not crying
Baby_status,1710015181974118773,not crying
Baby_status,1710015186811227328,not crying
Baby_status,1710015191320020239,not crying
Baby_status,1710015196438697051,not crying
Baby_status,1710015201974883858,not crying
Baby_status,1710015206564737707,not crying
Baby_status,1710015211363884387,not crying
Baby_status,1710015216588237180,not crying
Baby_status,1710015221978402636,not crying
Baby_status,1710015226772821041,not crying
Baby_status,1710015231300276287,not crying
Baby_status,1710015236658296290,not crying
Baby_status,1710015242085081289,not crying
Baby_status,1710015246538724249,not crying
Baby_status,1710015251452760074,not crying
Baby_status,1710015256380118661,not crying
Baby_status,1710015261990567344,not crying
Baby_status,1710015266795650088,not crying
Baby_status,1710015271512450463,not crying
Baby_status,1710015276579671421,not crying
Baby_status,1710015282282680486,not crying
Baby_status,1710015287056951918,not crying
Baby_status,1710015291531321219,not crying
Baby_status,1710015296642736430,not crying
Baby_status,1710015302212050795,not crying
Baby_status,1710015306639962508,not crying
Baby_status,1710015311524988698,not crying
Baby_status,1710015316673331313,not crying
Baby_status,1710015322275838228,not crying
Baby_status,1710015326517905216,not crying
Baby_status,1710015331657602933,not crying
Baby_status,1710015336661273383,not crying
Baby_status,1710015342118953536,not crying
Baby_status,1710015346900985874,not crying
Baby_status,1710015351535775679,not crying
Baby_status,1710015356560422247,not crying
Baby_status,1710015362123208614,not crying
Baby_status,1710015366696677301,not crying
Baby_status,1710015371473695175,not crying
Baby_status,1710015376677719579,not crying
Baby_status,1710015382138731430,not crying
Baby_status,1710015386541345335,not crying
Baby_status,1710015391603081778,crying
Baby_status,1710015396778424228,not crying
Baby_status,1710015402133651071,not crying
Baby_status,1710015406932602692,not crying
Baby_status,1710015411572246945,not crying
Baby_status,1710015416660085499,not crying
Baby_status,1710015422163690628,not crying
Baby_status,1710015426629950855,not crying
Baby_status,1710015431529098443,not crying
Baby_status,1710015436614837015,not crying
Baby_status,1710015442150957560,not crying
Baby_status,1710015446603376985,not crying
Baby_status,1710015451552644543,not crying
Baby_status,1710015456665385444,not crying
Baby_status,1710015462318100830,not crying
Baby_status,1710015466838217949,not crying
Baby_status,1710015471687695644,not crying
Baby_status,1710015476538774492,not crying
Baby_status,1710015482178736335,not crying
Baby_status,1710015486730643714,not crying
Baby_status,1710015491668938351,not crying
Baby_status,1710015496677415063,not crying
Baby_status,1710015502504285011,not crying
Baby_status,1710015506703013384,not crying
Baby_status,1710015511668769954,not crying
Baby_status,1710015516679378941,not crying
Baby_status,1710015522188748543,not crying
Baby_status,1710015526840295553,not crying
Baby_status,1710015531614938374,not crying
Baby_status,1710015536647223380,not crying
Baby_status,1710015542346233066,not crying
Baby_status,1710015546699974096,not crying
Baby_status,1710015551761839720,not crying
Baby_status,1710015556699052649,not crying
Baby_status,1710015562251911191,not crying
Baby_status,1710015566707002012,not crying
Baby_status,1710015571639068599,not crying
Baby_status,1710015576718647831,not crying
Baby_status,1710015582246136818,not crying
Baby_status,1710015586850979713,not crying
Baby_status,1710015591608655133,not crying
Baby_status,1710015596715570015,not crying
Baby_status,1710015602326013304,not crying
Baby_status,1710015606656095704,not crying
Baby_status,1710015611744364659,not crying
Baby_status,1710015616719198029,crying
Baby_status,1710015622513303923,crying
Baby_status,1710015626820813368,crying
Baby_status,1710015631734892265,crying
Baby_status,1710015637091791428,crying
Baby_status,1710015642521872697,crying
Baby_status,1710015646843810263,not crying
Baby_status,1710015651729956787,not crying
Baby_status,1710015656830140561,not crying
Baby_status,1710015662686677505,not crying
Baby_status,1710015666855019613,not crying
Baby_status,1710015671686263137,not crying
Baby_status,1710015676723860391,not crying
Baby_status,1710015682331582703,not crying
Baby_status,1710015686796235497,not crying
Baby_status,1710015691797347842,not crying
Baby_status,1710015696834154460,not crying
Baby_status,1710015702376137343,not crying
Baby_status,1710015707041562972,not crying
Baby_status,1710015711797975182,not crying
Baby_status,1710015716965215601,not crying
Baby_status,1710015722357107538,not crying
Baby_status,1710015726773761448,not crying
Baby_status,1710015731766702403,not crying
Baby_status,1710015736820873634,not crying
Baby_status,1710015742588422815,not crying
Baby_status,1710015746966060364,not crying
Baby_status,1710015751879567956,not crying
Baby_status,1710015756828933729,not crying
Baby_status,1710015762406650295,not crying
Baby_status,1710015766880862513,not crying
Baby_status,1710015771836025586,not crying
Baby_status,1710015776874385992,not crying
Baby_status,1710015782436744691,not crying
Baby_status,1710015786896534947,not crying
Baby_status,1710015791881713961,not crying
Baby_status,1710015796825036541,not crying
Baby_status,1710015802446662316,not crying
Baby_status,1710015806791525093,not crying
Baby_status,1710015811856312580,not crying
Baby_status,1710015816837395765,not crying
Baby_status,1710015822457394412,not crying
Baby_status,1710015826948176370,not crying
Baby_status,1710015831859305681,not crying
Baby_status,1710015836828676685,not crying
Baby_status,1710015842458070564,not crying
Baby_status,1710015846870043619,not crying
Baby_status,1710015851824108209,not crying
Baby_status,1710015856895780263,not crying
Baby_status,1710015862464196198,not crying
Baby_status,1710015866987056739,not crying
Baby_status,1710015871861108365,not crying
Baby_status,1710015876809527718,not crying
Baby_status,1710015882479590479,not crying
Baby_status,1710015886901781529,not crying
Baby_status,1710015891941618505,not crying
Baby_status,1710015896968576395,not crying
Baby_status,1710015902482580115,not crying
Baby_status,1710015906872879808,not crying
Baby_status,1710015911857869828,not crying
Baby_status,1710015916852545888,not crying
Baby_status,1710015922486024705,not crying
Baby_status,1710015926947897452,not crying
Baby_status,1710015931944203242,not crying
Baby_status,1710015936866876112,not crying
Baby_status,1710015942508794035,not crying
Baby_status,1710015946990714508,not crying
Baby_status,1710015951878514175,not crying
Baby_status,1710015956891631585,not crying
Baby_status,1710015962616132870,not crying
Baby_status,1710015966919617128,not crying
Baby_status,1710015972050046285,not crying
Baby_status,1710015976953400395,not crying
Baby_status,1710015982529593777,not crying
Baby_status,1710015986965528833,not crying
Baby_status,1710015991920836136,not crying
Baby_status,1710015996910374856,not crying
Baby_status,1710016002540225100,not crying
Baby_status,1710016006971072515,not crying
Baby_status,1710016012041458330,not crying
Baby_status,1710016016928172170,not crying
Baby_status,1710016022538291012,not crying
Baby_status,1710016027052342797,not crying
Baby_status,1710016031994872891,not crying
Baby_status,1710016036895369692,not crying
Baby_status,1710016042544750246,not crying
Baby_status,1710016047031670519,not crying
Baby_status,1710016051940433809,not crying
Baby_status,1710016056954893192,crying
Baby_status,1710016062570471675,crying
Baby_status,1710016066990197414,crying
Baby_status,1710016072106500325,crying
Baby_status,1710016077088519308,crying
Baby_status,1710016082830745942,not crying
Baby_status,1710016086991741321,crying
Baby_status,1710016092045928009,not crying
Baby_status,1710016097029924639,crying
Baby_status,1710016102643621446,not crying
Baby_status,1710016106973667435,not crying
Baby_status,1710016112238654667,not crying
Baby_status,1710016117034011763,not crying
Baby_status,1710016122692348081,not crying
Baby_status,1710016127097315196,not crying
Baby_status,1710016132044897973,not crying
Baby_status,1710016137171291142,not crying
Baby_status,1710016142661320137,not crying
Baby_status,1710016147048685142,crying
Baby_status,1710016152139761641,not crying
Baby_status,1710016157078990901,crying
Baby_status,1710016162708635346,crying
Baby_status,1710016167380828428,not crying
Baby_status,1710016172230550553,crying
