name,time,Propane
Pro_pane,1710006157669891117,1.00
Pro_pane,1710006162622261279,0.00
Pro_pane,1710006167624528836,1.00
Pro_pane,1710006172630727277,1.00
Pro_pane,1710006177613396328,1.00
Pro_pane,1710006182622146499,1.00
Pro_pane,1710006187616639281,1.00
Pro_pane,1710006192616811585,2.00
Pro_pane,1710006197646145312,0.00
Pro_pane,1710006202638308287,1.00
Pro_pane,1710006207640778738,0.00
Pro_pane,1710006212659765288,2.00
Pro_pane,1710006217642396604,0.00
Pro_pane,1710006222643219014,1.00
Pro_pane,1710006227670929312,1.00
Pro_pane,1710006232654335600,1.00
Pro_pane,1710006237686073454,2.00
Pro_pane,1710006242662100096,1.00
Pro_pane,1710006247676129431,2.00
Pro_pane,1710006252671189046,2.00
Pro_pane,1710006257721597859,1.00
Pro_pane,1710006262677568818,2.00
Pro_pane,1710006267701224402,0.00
Pro_pane,1710006272676501874,0.00
Pro_pane,1710006277672843918,2.00
Pro_pane,1710006282694235990,2.00
Pro_pane,1710006287689176229,2.00
Pro_pane,1710006292697160182,1.00
Pro_pane,1710006297694122668,0.00
Pro_pane,1710006302696633788,2.00
Pro_pane,1710006307691331555,1.00
Pro_pane,1710006312717657088,1.00
Pro_pane,1710006317713819550,1.00
Pro_pane,1710006322714072525,1.00
Pro_pane,1710006327712979208,2.00
Pro_pane,1710006332732127185,1.00
Pro_pane,1710006337728655190,1.00
Pro_pane,1710006342727362568,0.00
Pro_pane,1710006347718545237,0.00
Pro_pane,1710006352723940938,2.00
Pro_pane,1710006357716199447,1.00
Pro_pane,1710006362725666603,2.00
Pro_pane,1710006367717722883,2.00
Pro_pane,1710006372725314326,0.00
Pro_pane,1710006377715482706,1.00
Pro_pane,1710006382739263584,2.00
Pro_pane,1710006387734991591,2.00
Pro_pane,1710006392723936343,0.00
Pro_pane,1710006397729811877,1.00
Pro_pane,1710006402730964255,1.00
Pro_pane,1710006407724412182,0.00
Pro_pane,1710006412728743829,2.00
Pro_pane,1710006417735558439,1.00
Pro_pane,1710006422735871774,2.00
Pro_pane,1710006427736817766,2.00
Pro_pane,1710006432756322451,1.00
Pro_pane,1710006437736876592,1.00
Pro_pane,1710006442738883634,1.00
Pro_pane,1710006447738514958,0.00
Pro_pane,1710006452752056501,2.00
Pro_pane,1710006457761039781,2.00
Pro_pane,1710006462772345609,2.00
Pro_pane,1710006467753755341,1.00
Pro_pane,1710006472783222991,1.00
Pro_pane,1710006477754910001,2.00
Pro_pane,1710006482751632505,1.00
Pro_pane,1710006487775338517,1.00
Pro_pane,1710006492775729869,2.00
Pro_pane,1710006497791830913,1.00
Pro_pane,1710006502776512374,0.00
Pro_pane,1710006507811578153,1.00
Pro_pane,1710006512797000712,0.00
Pro_pane,1710006517785855554,0.00
Pro_pane,1710006522809119349,1.00
Pro_pane,1710006527834744910,2.00
Pro_pane,1710006532789076071,0.00
Pro_pane,1710006537824481553,1.00
Pro_pane,1710006542797279377,2.00
Pro_pane,1710006547794765769,1.00
Pro_pane,1710006552797249648,2.00
Pro_pane,1710006557796424789,1.00
Pro_pane,1710006562805729223,1.00
Pro_pane,1710006567792186285,0.00
Pro_pane,1710006572799149481,0.00
Pro_pane,1710006577812236097,2.00
Pro_pane,1710006582821431894,1.00
Pro_pane,1710006587810534842,1.00
Pro_pane,1710006592858593485,1.00
Pro_pane,1710006597829170457,0.00
Pro_pane,1710006602832494875,1.00
Pro_pane,1710006607830831812,1.00
Pro_pane,1710006612834007953,1.00
Pro_pane,1710006617843607096,1.00
Pro_pane,1710006622839295975,1.00
Pro_pane,1710006627846168099,0.00
Pro_pane,1710006632843801975,1.00
Pro_pane,1710006637844931205,0.00
Pro_pane,1710006642842168158,1.00
Pro_pane,1710006647834604660,2.00
Pro_pane,1710006652835269782,1.00
Pro_pane,1710006657879115338,0.00
Pro_pane,1710006662850162800,0.00
Pro_pane,1710006667860348052,1.00
Pro_pane,1710006672852465344,0.00
Pro_pane,1710006677853736982,1.00
Pro_pane,1710006682850883063,0.00
Pro_pane,1710006687865310807,1.00
Pro_pane,1710006692848938706,2.00
Pro_pane,1710006697857286785,1.00
Pro_pane,1710006702859842802,2.00
Pro_pane,1710006707851843802,1.00
Pro_pane,1710006712863475468,1.00
Pro_pane,1710006717866903830,1.00
Pro_pane,1710006722891413009,1.00
Pro_pane,1710006727872219467,0.00
Pro_pane,1710006732885059416,1.00
Pro_pane,1710006737885013054,2.00
Pro_pane,1710006742885648931,2.00
Pro_pane,1710006747889384277,1.00
Pro_pane,1710006752875544355,1.00
Pro_pane,1710006757882013840,1.00
Pro_pane,1710006762898345090,1.00
Pro_pane,1710006767891937914,1.00
Pro_pane,1710006772887865635,2.00
Pro_pane,1710006777907135782,1.00
Pro_pane,1710006782903670411,1.00
Pro_pane,1710006787902257797,2.00
Pro_pane,1710006792892993804,0.00
Pro_pane,1710006797896063676,1.00
Pro_pane,1710006802887860682,2.00
Pro_pane,1710006807890728905,2.00
Pro_pane,1710006812989757701,1.00
Pro_pane,1710006817894160851,0.00
Pro_pane,1710006822898755890,1.00
Pro_pane,1710006827892377892,2.00
Pro_pane,1710006832893157906,0.00
Pro_pane,1710006837898015641,2.00
Pro_pane,1710006842901479787,1.00
Pro_pane,1710006847931036009,2.00
Pro_pane,1710006852897871829,2.00
Pro_pane,1710006857908706664,2.00
Pro_pane,1710006862930473535,0.00
Pro_pane,1710006867916418429,1.00
Pro_pane,1710006872910459854,2.00
Pro_pane,1710006877912269271,1.00
Pro_pane,1710006882929485632,1.00
Pro_pane,1710006887935246066,2.00
Pro_pane,1710006892940421115,1.00
Pro_pane,1710006897936334695,0.00
Pro_pane,1710006902934483957,1.00
Pro_pane,1710006907933867658,1.00
Pro_pane,1710006912939603674,1.00
Pro_pane,1710006917934251404,0.00
Pro_pane,1710006922956497019,1.00
Pro_pane,1710006927992425570,0.00
Pro_pane,1710006932957122415,1.00
Pro_pane,1710006937941805268,2.00
Pro_pane,1710006942936806961,0.00
Pro_pane,1710006947982997408,1.00
Pro_pane,1710006952933154800,1.00
Pro_pane,1710006957939079609,1.00
Pro_pane,1710006962941226530,1.00
Pro_pane,1710006967933399565,1.00
Pro_pane,1710006972958205286,1.00
Pro_pane,1710006977949768843,2.00
Pro_pane,1710006982952538152,1.00
Pro_pane,1710006987960720699,1.00
Pro_pane,1710006992965947687,0.00
Pro_pane,1710006998008572328,2.00
Pro_pane,1710007002958495564,1.00
Pro_pane,1710007007962436231,2.00
Pro_pane,1710007012963267272,1.00
Pro_pane,1710007017964663451,1.00
Pro_pane,1710007022958685030,2.00
Pro_pane,1710007027972181045,0.00
Pro_pane,1710007033011383850,2.00
Pro_pane,1710007037969783113,1.00
Pro_pane,1710007042977345777,1.00
Pro_pane,1710007047979940745,2.00
Pro_pane,1710007052986506341,1.00
Pro_pane,1710007057987095128,0.00
Pro_pane,1710007062982565330,1.00
Pro_pane,1710007067983876247,0.00
Pro_pane,1710007072993139273,1.00
Pro_pane,1710007078008610042,2.00
Pro_pane,1710007083006904902,2.00
Pro_pane,1710007087999589297,1.00
Pro_pane,1710007092999469862,2.00
Pro_pane,1710007098031451336,1.00
Pro_pane,1710007103027242014,2.00
Pro_pane,1710007108025005508,2.00
Pro_pane,1710007113035685445,2.00
Pro_pane,1710007118027559680,1.00
Pro_pane,1710007123051716902,0.00
Pro_pane,1710007128025469605,1.00
Pro_pane,1710007133034204601,1.00
Pro_pane,1710007138042603305,0.00
Pro_pane,1710007143038814280,1.00
Pro_pane,1710007148062751446,1.00
Pro_pane,1710007153064722032,1.00
Pro_pane,1710007158065274872,2.00
Pro_pane,1710007163072753037,1.00
Pro_pane,1710007168078085957,0.00
Pro_pane,1710007173071291451,1.00
Pro_pane,1710007178092117457,0.00
Pro_pane,1710007183096928350,2.00
Pro_pane,1710007188080454107,1.00
Pro_pane,1710007193089965020,2.00
Pro_pane,1710007198088556461,1.00
Pro_pane,1710007203076989208,0.00
Pro_pane,1710007208088231086,2.00
Pro_pane,1710007213092342582,2.00
Pro_pane,1710007218096546934,0.00
Pro_pane,1710007223092099453,0.00
Pro_pane,1710007228142469146,0.00
Pro_pane,1710007233093537735,2.00
Pro_pane,1710007238128989836,2.00
Pro_pane,1710007243116486629,0.00
Pro_pane,1710007248118071243,2.00
Pro_pane,1710007253107040082,1.00
Pro_pane,1710007258117870501,1.00
Pro_pane,1710007263110277570,2.00
Pro_pane,1710007268129179422,2.00
Pro_pane,1710007273118279392,1.00
Pro_pane,1710007278118206835,1.00
Pro_pane,1710007283128252848,1.00
Pro_pane,1710007288114230173,2.00
Pro_pane,1710007293126840975,2.00
Pro_pane,1710007298155966820,0.00
Pro_pane,1710007303131408148,1.00
Pro_pane,1710007308128542301,1.00
Pro_pane,1710007313153235186,0.00
Pro_pane,1710007318155683220,0.00
Pro_pane,1710007323157233317,1.00
Pro_pane,1710007328141038744,1.00
Pro_pane,1710007333161413163,0.00
Pro_pane,1710007338152300892,0.00
Pro_pane,1710007343185065711,1.00
Pro_pane,1710007348175458228,0.00
Pro_pane,1710007353179484913,2.00
Pro_pane,1710007358171792723,2.00
Pro_pane,1710007363185913823,2.00
Pro_pane,1710007368177071679,1.00
Pro_pane,1710007373172840312,2.00
Pro_pane,1710007378171885299,1.00
Pro_pane,1710007383193657476,1.00
Pro_pane,1710007388186720915,1.00
Pro_pane,1710007393184422367,2.00
Pro_pane,1710007398175099445,1.00
Pro_pane,1710007403186731583,0.00
Pro_pane,1710007408191915333,1.00
Pro_pane,1710007413175886238,2.00
Pro_pane,1710007418185960771,1.00
Pro_pane,1710007423187000571,1.00
Pro_pane,1710007428206552371,1.00
Pro_pane,1710007433193989816,0.00
Pro_pane,1710007438184821994,1.00
Pro_pane,1710007443190857125,0.00
Pro_pane,1710007448196225446,2.00
Pro_pane,1710007453266074229,1.00
Pro_pane,1710007458188008929,1.00
Pro_pane,1710007463196038407,1.00
Pro_pane,1710007468193909454,1.00
Pro_pane,1710007473194399244,1.00
Pro_pane,1710007478204100504,1.00
Pro_pane,1710007483195830609,1.00
Pro_pane,1710007488194322457,2.00
Pro_pane,1710007493196119656,1.00
Pro_pane,1710007498203438967,1.00
Pro_pane,1710007503197003663,1.00
Pro_pane,1710007508201919763,1.00
Pro_pane,1710007513210987823,1.00
Pro_pane,1710007518205737935,1.00
Pro_pane,1710007523204222040,2.00
Pro_pane,1710007528219260960,2.00
Pro_pane,1710007533250112980,1.00
Pro_pane,1710007538245110383,2.00
Pro_pane,1710007543218332372,1.00
Pro_pane,1710007548203541747,1.00
Pro_pane,1710007553235402925,2.00
Pro_pane,1710007558213814568,1.00
Pro_pane,1710007563229593683,1.00
Pro_pane,1710007568221206402,1.00
Pro_pane,1710007573240587940,1.00
Pro_pane,1710007578242563674,2.00
Pro_pane,1710007583257081373,2.00
Pro_pane,1710007588271368130,2.00
Pro_pane,1710007593241390199,2.00
Pro_pane,1710007598278257253,2.00
Pro_pane,1710007603257002027,0.00
Pro_pane,1710007608261233390,2.00
Pro_pane,1710007613272085653,0.00
Pro_pane,1710007618267183294,2.00
Pro_pane,1710007623276813567,1.00
Pro_pane,1710007628273216237,1.00
Pro_pane,1710007633280742387,0.00
Pro_pane,1710007638274521040,2.00
Pro_pane,1710007643260194773,0.00
Pro_pane,1710007648273473678,1.00
Pro_pane,1710007653274454922,0.00
Pro_pane,1710007658275170687,1.00
Pro_pane,1710007663287528782,2.00
Pro_pane,1710007668275925778,0.00
Pro_pane,1710007673277288275,1.00
Pro_pane,1710007678282502876,0.00
Pro_pane,1710007683288526939,2.00
Pro_pane,1710007688347760013,2.00
Pro_pane,1710007693278743043,1.00
Pro_pane,1710007698299739964,0.00
Pro_pane,1710007703303781063,1.00
Pro_pane,1710007708294777885,1.00
Pro_pane,1710007713314710443,0.00
Pro_pane,1710007718308171024,1.00
Pro_pane,1710007723285094268,1.00
Pro_pane,1710007728293409279,0.00
Pro_pane,1710007733292991657,0.00
Pro_pane,1710007738297768526,1.00
Pro_pane,1710007743291874956,1.00
Pro_pane,1710007748300973593,0.00
Pro_pane,1710007753298848095,2.00
Pro_pane,1710007758314100833,0.00
Pro_pane,1710007763302462216,1.00
Pro_pane,1710007768322097293,2.00
Pro_pane,1710007773323387224,0.00
Pro_pane,1710007778318964402,1.00
Pro_pane,1710007783320020180,1.00
Pro_pane,1710007788333756818,0.00
Pro_pane,1710007793316686230,2.00
Pro_pane,1710007798320597142,1.00
Pro_pane,1710007803318864932,1.00
Pro_pane,1710007808321365234,2.00
Pro_pane,1710007813318162206,1.00
Pro_pane,1710007818321283189,0.00
Pro_pane,1710007823315323514,2.00
Pro_pane,1710007828318984971,2.00
Pro_pane,1710007833318137154,0.00
Pro_pane,1710007838348895996,1.00
Pro_pane,1710007844077351617,1.00
Pro_pane,1710007849055192421,1.00
Pro_pane,1710007854050398072,1.00
Pro_pane,1710007859059712698,2.00
Pro_pane,1710007864058789481,0.00
Pro_pane,1710007869053492403,0.00
Pro_pane,1710007874056777606,1.00
Pro_pane,1710007879064894064,0.00
Pro_pane,1710007884057899209,2.00
Pro_pane,1710007889056267376,1.00
Pro_pane,1710007894057905868,2.00
Pro_pane,1710007899058663972,1.00
Pro_pane,1710007904072325639,1.00
Pro_pane,1710007909070245837,2.00
Pro_pane,1710007914065869299,2.00
Pro_pane,1710007919071133629,1.00
Pro_pane,1710007924104845985,1.00
Pro_pane,1710007929086436456,2.00
Pro_pane,1710007934087896604,1.00
Pro_pane,1710007939087388659,2.00
Pro_pane,1710007944083537262,0.00
Pro_pane,1710007949088935952,1.00
Pro_pane,1710007954097856733,1.00
Pro_pane,1710007959113387925,2.00
Pro_pane,1710007964162985660,0.00
Pro_pane,1710007969109070738,2.00
Pro_pane,1710007974111036170,0.00
Pro_pane,1710007979103229999,1.00
Pro_pane,1710007984178391150,2.00
Pro_pane,1710007989148243920,1.00
Pro_pane,1710007994150656832,0.00
Pro_pane,1710007999153098983,2.00
Pro_pane,1710008004216176938,0.00
Pro_pane,1710008009198861819,2.00
Pro_pane,1710008014217609380,1.00
Pro_pane,1710008019184829420,2.00
Pro_pane,1710008024193628990,0.00
Pro_pane,1710008029188831346,2.00
Pro_pane,1710008034199531572,0.00
Pro_pane,1710008039194345062,1.00
Pro_pane,1710008044200772741,0.00
Pro_pane,1710008049183641216,1.00
Pro_pane,1710008054241095279,2.00
Pro_pane,1710008059208310785,1.00
Pro_pane,1710008064191824677,2.00
Pro_pane,1710008069191222010,1.00
Pro_pane,1710008074192271126,1.00
Pro_pane,1710008079197813521,1.00
Pro_pane,1710008084211639076,1.00
Pro_pane,1710008089192264893,2.00
Pro_pane,1710008094191063879,1.00
Pro_pane,1710008099194376771,2.00
Pro_pane,1710008104229471941,0.00
Pro_pane,1710008109221974183,1.00
Pro_pane,1710008114205462729,1.00
Pro_pane,1710008119205471795,0.00
Pro_pane,1710008124250533605,1.00
Pro_pane,1710008129229295814,1.00
Pro_pane,1710008134240033582,1.00
Pro_pane,1710008139234151800,0.00
Pro_pane,1710008144243537261,1.00
Pro_pane,1710008149231930586,1.00
Pro_pane,1710008154236166778,1.00
Pro_pane,1710008159234945872,1.00
Pro_pane,1710008164253516513,1.00
Pro_pane,1710008169239113765,2.00
Pro_pane,1710008174246205577,0.00
Pro_pane,1710008179238631007,1.00
Pro_pane,1710008184342852967,1.00
Pro_pane,1710008189248362641,2.00
Pro_pane,1710008194249368756,0.00
Pro_pane,1710008199238430820,1.00
Pro_pane,1710008204275194783,1.00
Pro_pane,1710008209298598452,0.00
Pro_pane,1710008214272777807,1.00
Pro_pane,1710008219266254595,2.00
Pro_pane,1710008224271751087,0.00
Pro_pane,1710008229268360806,0.00
Pro_pane,1710008234322148270,1.00
Pro_pane,1710008239283099309,0.00
Pro_pane,1710008244275762573,1.00
Pro_pane,1710008249273499839,1.00
Pro_pane,1710008254272907997,0.00
Pro_pane,1710008259318844934,1.00
Pro_pane,1710008264308257689,2.00
Pro_pane,1710008269281122816,0.00
Pro_pane,1710008274278703218,1.00
Pro_pane,1710008279284583546,2.00
Pro_pane,1710008284352463424,1.00
Pro_pane,1710008289293774405,1.00
Pro_pane,1710008294293390628,1.00
Pro_pane,1710008299293066654,1.00
Pro_pane,1710008304336251368,0.00
Pro_pane,1710008309368412700,2.00
Pro_pane,1710008314348352904,1.00
Pro_pane,1710008319335814442,0.00
Pro_pane,1710008324347389018,1.00
Pro_pane,1710008329326952798,0.00
Pro_pane,1710008334405486705,0.00
Pro_pane,1710008339336453569,2.00
Pro_pane,1710008344352422441,1.00
Pro_pane,1710008349332075326,0.00
Pro_pane,1710008354348994840,2.00
Pro_pane,1710008359346253143,2.00
Pro_pane,1710008364375893042,2.00
Pro_pane,1710008369351604890,1.00
Pro_pane,1710008374352759457,1.00
Pro_pane,1710008379356984543,1.00
Pro_pane,1710008384383941212,1.00
Pro_pane,1710008389366359687,1.00
Pro_pane,1710008394367913875,2.00
Pro_pane,1710008399368813753,1.00
Pro_pane,1710008404393660105,1.00
Pro_pane,1710008409381613023,1.00
Pro_pane,1710008414373765932,0.00
Pro_pane,1710008419377155681,2.00
Pro_pane,1710008424383070480,2.00
Pro_pane,1710008429377650439,1.00
Pro_pane,1710008434387897114,2.00
Pro_pane,1710008439399916811,1.00
Pro_pane,1710008444400025732,0.00
Pro_pane,1710008449386361749,1.00
Pro_pane,1710008454389498592,1.00
Pro_pane,1710008459393773772,1.00
Pro_pane,1710008464400959000,0.00
Pro_pane,1710008469391913001,1.00
Pro_pane,1710008474395888832,2.00
Pro_pane,1710008479396761716,0.00
Pro_pane,1710008484496222283,1.00
Pro_pane,1710008489419500443,1.00
Pro_pane,1710008494430215133,2.00
Pro_pane,1710008499413287912,1.00
Pro_pane,1710008504431398839,1.00
Pro_pane,1710008509430161205,0.00
Pro_pane,1710008514424484326,1.00
Pro_pane,1710008519434320726,0.00
Pro_pane,1710008524425350073,2.00
Pro_pane,1710008529420356078,2.00
Pro_pane,1710008534424951375,0.00
Pro_pane,1710008539421739940,1.00
Pro_pane,1710008544523910798,1.00
Pro_pane,1710008549478763556,1.00
Pro_pane,1710008554483756224,2.00
Pro_pane,1710008559471763186,0.00
Pro_pane,1710008564515322901,2.00
Pro_pane,1710008569483234488,1.00
Pro_pane,1710008574508199500,1.00
Pro_pane,1710008579476366308,1.00
Pro_pane,1710008584557979804,2.00
Pro_pane,1710008589491922387,2.00
Pro_pane,1710008594493686841,2.00
Pro_pane,1710008599489538408,1.00
Pro_pane,1710008604575255092,0.00
Pro_pane,1710008609493033286,2.00
Pro_pane,1710008614507396205,1.00
Pro_pane,1710008619491271855,1.00
Pro_pane,1710008624546286864,1.00
Pro_pane,1710008629520171786,2.00
Pro_pane,1710008634521587645,1.00
Pro_pane,1710008639519038162,1.00
Pro_pane,1710008644574917410,2.00
Pro_pane,1710008649560939964,1.00
Pro_pane,1710008654591531095,1.00
Pro_pane,1710008659565018033,2.00
Pro_pane,1710008664615981751,1.00
Pro_pane,1710008669565264057,1.00
Pro_pane,1710008674584690360,0.00
Pro_pane,1710008679574728400,1.00
Pro_pane,1710008684597878658,0.00
Pro_pane,1710008689585434948,2.00
Pro_pane,1710008694599529158,2.00
Pro_pane,1710008699599654107,1.00
Pro_pane,1710008704589903267,2.00
Pro_pane,1710008709607931957,1.00
Pro_pane,1710008714594568746,1.00
Pro_pane,1710008719599981559,1.00
Pro_pane,1710008724599861274,1.00
Pro_pane,1710008729610662669,1.00
Pro_pane,1710008734603420027,0.00
Pro_pane,1710008739609620409,0.00
Pro_pane,1710008744600124087,0.00
Pro_pane,1710008749599415495,2.00
Pro_pane,1710008754613281486,1.00
Pro_pane,1710008759611126869,2.00
Pro_pane,1710008764603133581,2.00
Pro_pane,1710008769598055859,2.00
Pro_pane,1710008774608906047,2.00
Pro_pane,1710008779602118393,1.00
Pro_pane,1710008784641352541,2.00
Pro_pane,1710008789613646125,1.00
Pro_pane,1710008794621952748,1.00
Pro_pane,1710008799620842941,1.00
Pro_pane,1710008804663510977,2.00
Pro_pane,1710008809621998788,1.00
Pro_pane,1710008814626867263,2.00
Pro_pane,1710008819634124058,0.00
Pro_pane,1710008824660716028,1.00
Pro_pane,1710008829646643667,0.00
Pro_pane,1710008834637112493,2.00
Pro_pane,1710008839642759939,2.00
Pro_pane,1710008844673200159,1.00
Pro_pane,1710008849657402054,0.00
Pro_pane,1710008854662562199,0.00
Pro_pane,1710008859652380906,1.00
Pro_pane,1710008864751529404,2.00
Pro_pane,1710008869669154988,2.00
Pro_pane,1710008874679580595,2.00
Pro_pane,1710008879676718881,0.00
Pro_pane,1710008884755142516,0.00
Pro_pane,1710008889682926802,0.00
Pro_pane,1710008894681124633,2.00
Pro_pane,1710008899709158257,1.00
Pro_pane,1710008904770798865,1.00
Pro_pane,1710008909693716684,2.00
Pro_pane,1710008914702102395,1.00
Pro_pane,1710008919707388070,0.00
Pro_pane,1710008924739670899,1.00
Pro_pane,1710008929718175132,0.00
Pro_pane,1710008934727810264,2.00
Pro_pane,1710008939717027163,0.00
Pro_pane,1710008944750179991,1.00
Pro_pane,1710008949725182468,0.00
Pro_pane,1710008954726982987,2.00
Pro_pane,1710008959725756498,1.00
Pro_pane,1710008964811795546,0.00
Pro_pane,1710008969750941963,1.00
Pro_pane,1710008974772472782,1.00
Pro_pane,1710008979748462195,1.00
Pro_pane,1710008984764731972,2.00
Pro_pane,1710008989751280160,0.00
Pro_pane,1710008994810461566,1.00
Pro_pane,1710008999759328677,1.00
Pro_pane,1710009004798590899,1.00
Pro_pane,1710009009786503350,1.00
Pro_pane,1710009014794686152,1.00
Pro_pane,1710009019793523636,2.00
Pro_pane,1710009024821871296,2.00
Pro_pane,1710009029793913421,0.00
Pro_pane,1710009034798653271,0.00
Pro_pane,1710009039817291663,1.00
Pro_pane,1710009044839710183,1.00
Pro_pane,1710009049818072106,1.00
Pro_pane,1710009054808906224,1.00
Pro_pane,1710009059808709158,1.00
Pro_pane,1710009064861534096,0.00
Pro_pane,1710009069833460959,0.00
Pro_pane,1710009074858324150,1.00
Pro_pane,1710009079842900641,1.00
Pro_pane,1710009084849019257,2.00
Pro_pane,1710009089841771846,1.00
Pro_pane,1710009094847961422,2.00
Pro_pane,1710009099830983380,2.00
Pro_pane,1710009104895414778,0.00
Pro_pane,1710009109845437669,1.00
Pro_pane,1710009114859705926,1.00
Pro_pane,1710009119858615039,1.00
Pro_pane,1710009124928710958,2.00
Pro_pane,1710009129862438585,0.00
Pro_pane,1710009134891155829,0.00
Pro_pane,1710009139882416067,1.00
Pro_pane,1710009144864100798,1.00
Pro_pane,1710009149863252565,2.00
Pro_pane,1710009154855330435,1.00
Pro_pane,1710009159865041330,1.00
Pro_pane,1710009164893726497,1.00
Pro_pane,1710009169872001310,1.00
Pro_pane,1710009174886578219,0.00
Pro_pane,1710009179953237497,2.00
Pro_pane,1710009184966648202,0.00
Pro_pane,1710009189915045416,1.00
Pro_pane,1710009194920852644,0.00
Pro_pane,1710009199925409248,1.00
Pro_pane,1710009205097370020,1.00
Pro_pane,1710009209989565232,0.00
Pro_pane,1710009215008248621,1.00
Pro_pane,1710009219993825320,2.00
Pro_pane,1710009225134983713,1.00
Pro_pane,1710009230102682907,1.00
Pro_pane,1710009235112797724,1.00
Pro_pane,1710009240070076428,1.00
Pro_pane,1710009245199223134,1.00
Pro_pane,1710009250072518882,1.00
Pro_pane,1710009255086063181,1.00
Pro_pane,1710009260074197445,2.00
Pro_pane,1710009265172245544,2.00
Pro_pane,1710009270088848857,2.00
Pro_pane,1710009275113679811,2.00
Pro_pane,1710009280076934995,1.00
Pro_pane,1710009285121199243,1.00
Pro_pane,1710009290134516756,1.00
Pro_pane,1710009295126776051,1.00
Pro_pane,1710009300109036317,1.00
Pro_pane,1710009305133690021,0.00
Pro_pane,1710009310095847441,2.00
Pro_pane,1710009315119032988,1.00
Pro_pane,1710009320131256647,1.00
Pro_pane,1710009325163038335,2.00
Pro_pane,1710009330119867007,1.00
Pro_pane,1710009335135491103,1.00
Pro_pane,1710009340114379841,0.00
Pro_pane,1710009345169511768,1.00
Pro_pane,1710009350129570581,2.00
Pro_pane,1710009355147932372,1.00
Pro_pane,1710009360122005078,1.00
Pro_pane,1710009365155434196,0.00
Pro_pane,1710009370135769464,0.00
Pro_pane,1710009375148684030,1.00
Pro_pane,1710009380129823281,1.00
Pro_pane,1710009385161298969,0.00
Pro_pane,1710009390136944360,1.00
Pro_pane,1710009395167832735,1.00
Pro_pane,1710009400124997375,0.00
Pro_pane,1710009405173006463,2.00
Pro_pane,1710009410144102919,2.00
Pro_pane,1710009415168110596,1.00
Pro_pane,1710009420139898178,0.00
Pro_pane,1710009425184818746,2.00
Pro_pane,1710009430153713975,0.00
Pro_pane,1710009435171067834,1.00
Pro_pane,1710009440150542445,2.00
Pro_pane,1710009445230439650,1.00
Pro_pane,1710009450168856344,1.00
Pro_pane,1710009455191467710,2.00
Pro_pane,1710009460168469957,2.00
Pro_pane,1710009465228137244,0.00
Pro_pane,1710009470183546260,1.00
Pro_pane,1710009475196493255,0.00
Pro_pane,1710009480173060220,1.00
Pro_pane,1710009485207332194,0.00
Pro_pane,1710009490251866086,2.00
Pro_pane,1710009495223733390,2.00
Pro_pane,1710009500187871208,1.00
Pro_pane,1710009505272096246,1.00
Pro_pane,1710009510197750733,2.00
Pro_pane,1710009515211099047,1.00
Pro_pane,1710009520204770567,1.00
Pro_pane,1710009525288576217,1.00
Pro_pane,1710009530209159147,1.00
Pro_pane,1710009535252791422,1.00
Pro_pane,1710009540220435772,1.00
Pro_pane,1710009545281574032,1.00
Pro_pane,1710009550214143485,2.00
Pro_pane,1710009555220412429,1.00
Pro_pane,1710009560217529290,0.00
Pro_pane,1710009565278040725,1.00
Pro_pane,1710009570245413196,0.00
Pro_pane,1710009575253781090,0.00
Pro_pane,1710009580242206103,0.00
Pro_pane,1710009585339825809,2.00
Pro_pane,1710009590256211303,2.00
Pro_pane,1710009595293864527,1.00
Pro_pane,1710009600258714042,2.00
Pro_pane,1710009605308259628,0.00
Pro_pane,1710009610263631312,0.00
Pro_pane,1710009615282873765,2.00
Pro_pane,1710009620260555489,2.00
Pro_pane,1710009625352559545,1.00
Pro_pane,1710009630316557775,2.00
Pro_pane,1710009635316005924,1.00
Pro_pane,1710009640285523987,1.00
Pro_pane,1710009645314807102,0.00
Pro_pane,1710009650283192572,0.00
Pro_pane,1710009655339728578,1.00
Pro_pane,1710009660318305222,0.00
Pro_pane,1710009665339765877,2.00
Pro_pane,1710009670319995337,2.00
Pro_pane,1710009675343112246,1.00
Pro_pane,1710009680329273103,0.00
Pro_pane,1710009685402901634,1.00
Pro_pane,1710009690339175575,2.00
Pro_pane,1710009695337040084,2.00
Pro_pane,1710009700355295237,0.00
Pro_pane,1710009705450247733,2.00
Pro_pane,1710009710392219909,0.00
Pro_pane,1710009715370777836,2.00
Pro_pane,1710009720343770396,1.00
Pro_pane,1710009725452086988,1.00
Pro_pane,1710009730368387502,0.00
Pro_pane,1710009735392566301,1.00
Pro_pane,1710009740374196258,1.00
Pro_pane,1710009745452521461,1.00
Pro_pane,1710009750396270408,1.00
Pro_pane,1710009755404307726,1.00
Pro_pane,1710009760395017060,1.00
Pro_pane,1710009765450308617,1.00
Pro_pane,1710009770396817067,1.00
Pro_pane,1710009775421852020,2.00
Pro_pane,1710009780405502087,1.00
Pro_pane,1710009785471623747,1.00
Pro_pane,1710009790414336672,0.00
Pro_pane,1710009795437906248,1.00
Pro_pane,1710009800414356896,2.00
Pro_pane,1710009805494802921,1.00
Pro_pane,1710009810420211982,2.00
Pro_pane,1710009815448599757,2.00
Pro_pane,1710009820423232168,2.00
Pro_pane,1710009825451667515,1.00
Pro_pane,1710009830426027448,1.00
Pro_pane,1710009835445867427,1.00
